Area Name,Date,Daily Cases,Mobility % change
"Comal, Texas",7/30/2020,29,0.78
"Comal, Texas",7/31/2020,14,1.08
"Comal, Texas",8/1/2020,13,1.2
"Comal, Texas",8/2/2020,0,0.73
"Comal, Texas",8/3/2020,0,0.65
"Comal, Texas",8/4/2020,74,0.66
"Comal, Texas",8/5/2020,56,0.67
"Comal, Texas",8/6/2020,26,0.74
"Comal, Texas",8/7/2020,46,1.14
"Comal, Texas",8/8/2020,27,1.3
"Comal, Texas",8/9/2020,0,0.79
"Comal, Texas",8/10/2020,0,0.61
"Comal, Texas",8/11/2020,88,0.59
"Comal, Texas",8/12/2020,82,0.64
"Comal, Texas",8/13/2020,17,0.75
"Comal, Texas",8/14/2020,59,1.14
"Comal, Texas",8/15/2020,72,1.39
"Comal, Texas",8/16/2020,0,0.84
"Comal, Texas",8/17/2020,0,0.52
"Comal, Texas",8/18/2020,68,0.54
"Comal, Texas",8/19/2020,62,0.53
"Comal, Texas",8/20/2020,14,0.64
"Comal, Texas",8/21/2020,9,1.05
"Comal, Texas",8/22/2020,8,0.97
"Comal, Texas",8/23/2020,0,0.66
"Comal, Texas",8/24/2020,0,0.42
"Comal, Texas",8/25/2020,24,0.55
"Comal, Texas",8/26/2020,6,0.76
"Comal, Texas",8/27/2020,13,0.81
"Comal, Texas",8/28/2020,37,1.06
"Comal, Texas",8/29/2020,24,1.14
"Comal, Texas",8/30/2020,0,0.58
"Comal, Texas",8/31/2020,0,0.39
"Comal, Texas",9/1/2020,36,0.41
"Comal, Texas",9/2/2020,19,0.41
"Comal, Texas",9/3/2020,26,0.51
"Comal, Texas",9/4/2020,21,0.97
"Comal, Texas",9/5/2020,0,1.26
"Comal, Texas",9/6/2020,0,1.11
"Comal, Texas",9/7/2020,0,0.87
"Comal, Texas",9/8/2020,0,0.39
"Comal, Texas",9/9/2020,,0.29
"Comal, Texas",9/10/2020,,0.4
"Comal, Texas",9/11/2020,,0.88
"Comal, Texas",9/12/2020,,1.1
"Comal, Texas",9/13/2020,,0.46
"Conecuh, Alabama",3/7/2020,,1.15
"Conecuh, Alabama",3/8/2020,,1
"Conecuh, Alabama",3/9/2020,,0.48
"Conecuh, Alabama",3/10/2020,,0.28
"Conecuh, Alabama",3/11/2020,,0.39
"Conecuh, Alabama",3/12/2020,,0.94
"Conecuh, Alabama",3/13/2020,,1.36
"Conecuh, Alabama",3/14/2020,,1.63
"Conecuh, Alabama",3/15/2020,,1.51
"Conecuh, Alabama",3/16/2020,,0.83
"Conecuh, Alabama",3/17/2020,,0.5
"Conecuh, Alabama",3/18/2020,,0.44
"Conecuh, Alabama",3/19/2020,,0.54
"Conecuh, Alabama",3/20/2020,,0.64
"Conecuh, Alabama",3/21/2020,,0.4
"Conecuh, Alabama",3/22/2020,,-0.04
"Conecuh, Alabama",3/23/2020,,-0.11
"Conecuh, Alabama",3/24/2020,,-0.23
"Conecuh, Alabama",3/25/2020,,-0.1
"Conecuh, Alabama",3/26/2020,,-0.15
"Conecuh, Alabama",3/27/2020,,-0.03
"Conecuh, Alabama",3/28/2020,,-0.04
"Conecuh, Alabama",3/29/2020,,-0.09
"Conecuh, Alabama",3/30/2020,,-0.27
"Conecuh, Alabama",3/31/2020,,-0.26
"Conecuh, Alabama",4/1/2020,1,-0.17
"Conecuh, Alabama",4/2/2020,0,-0.23
"Conecuh, Alabama",4/3/2020,0,-0.16
"Conecuh, Alabama",4/4/2020,1,-0.2
"Conecuh, Alabama",4/5/2020,0,-0.42
"Conecuh, Alabama",4/6/2020,0,-0.34
"Conecuh, Alabama",4/7/2020,0,-0.35
"Conecuh, Alabama",4/8/2020,2,-0.33
"Conecuh, Alabama",4/9/2020,0,-0.14
"Conecuh, Alabama",4/10/2020,0,-0.19
"Conecuh, Alabama",4/11/2020,0,-0.3
"Conecuh, Alabama",4/12/2020,1,-0.54
"Conecuh, Alabama",4/13/2020,0,-0.28
"Conecuh, Alabama",4/14/2020,0,-0.27
"Conecuh, Alabama",4/15/2020,1,-0.35
"Conecuh, Alabama",4/16/2020,2,-0.1
"Conecuh, Alabama",4/17/2020,0,-0.05
"Conecuh, Alabama",4/18/2020,2,-0.11
"Conecuh, Alabama",4/19/2020,0,-0.3
"Conecuh, Alabama",4/20/2020,0,-0.16
"Conecuh, Alabama",4/21/2020,0,-0.21
"Conecuh, Alabama",4/22/2020,0,-0.1
"Conecuh, Alabama",4/23/2020,0,-0.21
"Conecuh, Alabama",4/24/2020,0,0.15
"Conecuh, Alabama",4/25/2020,0,0.11
"Conecuh, Alabama",4/26/2020,0,-0.04
"Conecuh, Alabama",4/27/2020,0,-0.05
"Conecuh, Alabama",4/28/2020,0,-0.11
"Conecuh, Alabama",4/29/2020,0,-0.1
"Conecuh, Alabama",4/30/2020,0,0.35
"Conecuh, Alabama",5/1/2020,0,0.71
"Conecuh, Alabama",5/2/2020,0,0.57
"Conecuh, Alabama",5/3/2020,0,0.59
"Conecuh, Alabama",5/4/2020,0,0.32
"Conecuh, Alabama",5/5/2020,0,0.25
"Conecuh, Alabama",5/6/2020,0,0.39
"Conecuh, Alabama",5/7/2020,2,0.79
"Conecuh, Alabama",5/8/2020,0,1.12
"Conecuh, Alabama",5/9/2020,1,1.14
"Conecuh, Alabama",5/10/2020,0,0.97
"Conecuh, Alabama",5/11/2020,1,
"Conecuh, Alabama",5/12/2020,0,
"Conecuh, Alabama",5/13/2020,2,0.83
"Conecuh, Alabama",5/14/2020,1,1.29
"Conecuh, Alabama",5/15/2020,1,1.57
"Conecuh, Alabama",5/16/2020,0,1.51
"Conecuh, Alabama",5/17/2020,0,1.58
"Conecuh, Alabama",5/18/2020,1,0.93
"Conecuh, Alabama",5/19/2020,2,0.68
"Conecuh, Alabama",5/20/2020,1,0.88
"Conecuh, Alabama",5/21/2020,1,1.79
"Conecuh, Alabama",5/22/2020,1,3.02
"Conecuh, Alabama",5/23/2020,1,2.16
"Conecuh, Alabama",5/24/2020,0,1.42
"Conecuh, Alabama",5/25/2020,3,2.53
"Conecuh, Alabama",5/26/2020,2,1.23
"Conecuh, Alabama",5/27/2020,5,0.86
"Conecuh, Alabama",5/28/2020,0,1.32
"Conecuh, Alabama",5/29/2020,3,1.87
"Conecuh, Alabama",5/30/2020,1,2.14
"Conecuh, Alabama",5/31/2020,2,1.84
"Conecuh, Alabama",6/1/2020,0,1.06
"Conecuh, Alabama",6/2/2020,0,0.64
"Conecuh, Alabama",6/3/2020,0,0.98
"Conecuh, Alabama",6/4/2020,0,1.27
"Conecuh, Alabama",6/5/2020,1,1.62
"Conecuh, Alabama",6/6/2020,4,2.13
"Conecuh, Alabama",6/7/2020,5,1.27
"Conecuh, Alabama",6/8/2020,3,0.74
"Conecuh, Alabama",6/9/2020,3,0.69
"Conecuh, Alabama",6/10/2020,9,0.94
"Conecuh, Alabama",6/11/2020,6,1.61
"Conecuh, Alabama",6/12/2020,6,2.21
"Conecuh, Alabama",6/13/2020,7,2.65
"Conecuh, Alabama",6/14/2020,10,2.46
"Conecuh, Alabama",6/15/2020,7,1.32
"Conecuh, Alabama",6/16/2020,7,0.94
"Conecuh, Alabama",6/17/2020,2,1.2
"Conecuh, Alabama",6/18/2020,12,1.48
"Conecuh, Alabama",6/19/2020,11,2.45
"Conecuh, Alabama",6/20/2020,3,2.92
"Conecuh, Alabama",6/21/2020,3,2.28
"Conecuh, Alabama",6/22/2020,3,1.42
"Conecuh, Alabama",6/23/2020,3,0.99
"Conecuh, Alabama",6/24/2020,7,1.12
"Conecuh, Alabama",6/25/2020,2,1.68
"Conecuh, Alabama",6/26/2020,6,2.35
"Conecuh, Alabama",6/27/2020,4,2.96
"Conecuh, Alabama",6/28/2020,0,2.61
"Conecuh, Alabama",6/29/2020,13,1.29
"Conecuh, Alabama",6/30/2020,2,1.12
"Conecuh, Alabama",7/1/2020,2,1.58
"Conecuh, Alabama",7/2/2020,6,2.49
"Conecuh, Alabama",7/3/2020,11,2.45
"Conecuh, Alabama",7/4/2020,7,1.37
"Conecuh, Alabama",7/5/2020,5,3.96
"Conecuh, Alabama",7/6/2020,1,1.56
"Conecuh, Alabama",7/7/2020,7,0.82
"Conecuh, Alabama",7/8/2020,1,0.97
"Conecuh, Alabama",7/9/2020,9,1.3
"Conecuh, Alabama",7/10/2020,0,1.98
"Conecuh, Alabama",7/11/2020,3,3.11
"Conecuh, Alabama",7/12/2020,1,2.26
"Conecuh, Alabama",7/13/2020,8,1.28
"Conecuh, Alabama",7/14/2020,9,0.71
"Conecuh, Alabama",7/15/2020,8,0.93
"Conecuh, Alabama",7/16/2020,13,1.38
"Conecuh, Alabama",7/17/2020,2,2.32
"Conecuh, Alabama",7/18/2020,9,3.12
"Conecuh, Alabama",7/19/2020,6,2.2
"Conecuh, Alabama",7/20/2020,6,1.2
"Conecuh, Alabama",7/21/2020,7,0.81
"Conecuh, Alabama",7/22/2020,3,1.09
"Conecuh, Alabama",7/23/2020,11,1.29
"Conecuh, Alabama",7/24/2020,9,2.08
"Conecuh, Alabama",7/25/2020,12,2.57
"Conecuh, Alabama",7/26/2020,5,2.3
"Conecuh, Alabama",7/27/2020,7,1.06
"Conecuh, Alabama",7/28/2020,2,0.72
"Conecuh, Alabama",7/29/2020,11,0.9
"Conecuh, Alabama",7/30/2020,4,1.42
"Conecuh, Alabama",7/31/2020,6,1.86
"Conecuh, Alabama",8/1/2020,6,2.7
"Conecuh, Alabama",8/2/2020,8,2.03
"Conecuh, Alabama",8/3/2020,2,0.93
"Conecuh, Alabama",8/4/2020,0,0.72
"Conecuh, Alabama",8/5/2020,2,1.02
"Conecuh, Alabama",8/6/2020,8,1.34
"Conecuh, Alabama",8/7/2020,7,1.94
"Conecuh, Alabama",8/8/2020,8,2.32
"Conecuh, Alabama",8/9/2020,5,1.97
"Conecuh, Alabama",8/10/2020,0,1.07
"Conecuh, Alabama",8/11/2020,4,0.82
"Conecuh, Alabama",8/12/2020,1,0.88
"Conecuh, Alabama",8/13/2020,2,1.36
"Conecuh, Alabama",8/14/2020,1,1.82
"Conecuh, Alabama",8/15/2020,4,1.58
"Conecuh, Alabama",8/16/2020,4,1.81
"Conecuh, Alabama",8/17/2020,0,0.84
"Conecuh, Alabama",8/18/2020,6,0.66
"Conecuh, Alabama",8/19/2020,1,0.67
"Conecuh, Alabama",8/20/2020,7,0.89
"Conecuh, Alabama",8/21/2020,5,1.82
"Conecuh, Alabama",8/22/2020,3,1.22
"Conecuh, Alabama",8/23/2020,1,1.55
"Conecuh, Alabama",8/24/2020,9,0.4
"Conecuh, Alabama",8/25/2020,6,0.38
"Conecuh, Alabama",8/26/2020,6,0.41
"Conecuh, Alabama",8/27/2020,2,1.05
"Conecuh, Alabama",8/28/2020,4,1.29
"Conecuh, Alabama",8/29/2020,0,1
"Conecuh, Alabama",8/30/2020,1,1.14
"Conecuh, Alabama",8/31/2020,1,0.57
"Conecuh, Alabama",9/1/2020,3,0.47
"Conecuh, Alabama",9/2/2020,1,0.55
"Conecuh, Alabama",9/3/2020,4,1.37
"Conecuh, Alabama",9/4/2020,0,3.25
"Conecuh, Alabama",9/5/2020,3,1.8
"Conecuh, Alabama",9/6/2020,0,1.22
"Conecuh, Alabama",9/7/2020,3,3.66
"Conecuh, Alabama",9/8/2020,1,0.86
"Conecuh, Alabama",9/9/2020,,0.56
"Conecuh, Alabama",9/10/2020,,0.95
"Conecuh, Alabama",9/11/2020,,1.72
"Conecuh, Alabama",9/12/2020,,1.3
"Conecuh, Alabama",9/13/2020,,1.32
"Crook, Oregon",3/7/2020,,0.67
"Crook, Oregon",3/8/2020,,0.2
"Crook, Oregon",3/9/2020,,0.55
"Crook, Oregon",3/10/2020,,0.32
"Crook, Oregon",3/11/2020,,0.4
"Crook, Oregon",3/12/2020,,0.1
"Crook, Oregon",3/13/2020,,0.37
"Crook, Oregon",3/14/2020,,-0.05
"Crook, Oregon",3/15/2020,,-0.28
"Crook, Oregon",3/16/2020,,0.03
"Crook, Oregon",3/17/2020,,0.07
"Crook, Oregon",3/18/2020,,0.18
"Crook, Oregon",3/19/2020,,0.16
"Crook, Oregon",3/20/2020,,0.37
"Crook, Oregon",3/21/2020,,0.14
"Crook, Oregon",3/22/2020,,0.27
"Crook, Oregon",3/23/2020,,0.03
"Crook, Oregon",3/24/2020,,-0.05
"Crook, Oregon",3/25/2020,,0.03
"Crook, Oregon",3/26/2020,,0.03
"Crook, Oregon",3/27/2020,,-0.02
"Crook, Oregon",3/28/2020,,-0.07
"Crook, Oregon",3/29/2020,,-0.3
"Crook, Oregon",3/30/2020,,-0.08
"Crook, Oregon",3/31/2020,,0.03
"Crook, Oregon",4/1/2020,,-0.07
"Crook, Oregon",4/2/2020,,0.06
"Crook, Oregon",4/3/2020,1,0.1
"Crook, Oregon",4/4/2020,0,-0.11
"Crook, Oregon",4/5/2020,0,-0.27
"Crook, Oregon",4/6/2020,0,0.15
"Crook, Oregon",4/7/2020,0,0.13
"Crook, Oregon",4/8/2020,0,0.03
"Crook, Oregon",4/9/2020,0,0.24
"Crook, Oregon",4/10/2020,0,0.36
"Crook, Oregon",4/11/2020,0,0.17
"Crook, Oregon",4/12/2020,0,-0.04
"Crook, Oregon",4/13/2020,0,0.1
"Crook, Oregon",4/14/2020,0,0.21
"Crook, Oregon",4/15/2020,0,0.07
"Crook, Oregon",4/16/2020,0,0.18
"Crook, Oregon",4/17/2020,0,0.36
"Crook, Oregon",4/18/2020,0,0.4
"Crook, Oregon",4/19/2020,0,0.17
"Crook, Oregon",4/20/2020,0,0.4
"Crook, Oregon",4/21/2020,0,0.26
"Crook, Oregon",4/22/2020,0,0.27
"Crook, Oregon",4/23/2020,0,0.36
"Crook, Oregon",4/24/2020,0,0.56
"Crook, Oregon",4/25/2020,0,0.32
"Crook, Oregon",4/26/2020,0,0.17
"Crook, Oregon",4/27/2020,0,0.35
"Crook, Oregon",4/28/2020,0,0.38
"Crook, Oregon",4/29/2020,0,0.26
"Crook, Oregon",4/30/2020,0,0.44
"Crook, Oregon",5/1/2020,0,0.64
"Crook, Oregon",5/2/2020,0,0.56
"Crook, Oregon",5/3/2020,0,0.49
"Crook, Oregon",5/4/2020,0,0.52
"Crook, Oregon",5/5/2020,0,0.45
"Crook, Oregon",5/6/2020,0,0.53
"Crook, Oregon",5/7/2020,0,0.7
"Crook, Oregon",5/8/2020,0,0.72
"Crook, Oregon",5/9/2020,0,0.72
"Crook, Oregon",5/10/2020,0,0.56
"Crook, Oregon",5/11/2020,0,
"Crook, Oregon",5/12/2020,0,
"Crook, Oregon",5/13/2020,0,0.5
"Crook, Oregon",5/14/2020,0,0.91
"Crook, Oregon",5/15/2020,0,0.98
"Crook, Oregon",5/16/2020,0,1.03
"Crook, Oregon",5/17/2020,0,0.59
"Crook, Oregon",5/18/2020,0,0.6
"Crook, Oregon",5/19/2020,0,0.67
"Crook, Oregon",5/20/2020,0,0.83
"Crook, Oregon",5/21/2020,0,1.12
"Crook, Oregon",5/22/2020,0,1.42
"Crook, Oregon",5/23/2020,3,1.52
"Crook, Oregon",5/24/2020,1,1.42
"Crook, Oregon",5/25/2020,0,1.32
"Crook, Oregon",5/26/2020,1,1.17
"Crook, Oregon",5/27/2020,0,0.97
"Crook, Oregon",5/28/2020,0,1.12
"Crook, Oregon",5/29/2020,0,1.2
"Crook, Oregon",5/30/2020,0,0.81
"Crook, Oregon",5/31/2020,0,0.85
"Crook, Oregon",6/1/2020,0,0.94
"Crook, Oregon",6/2/2020,0,0.84
"Crook, Oregon",6/3/2020,0,0.93
"Crook, Oregon",6/4/2020,1,1.06
"Crook, Oregon",6/5/2020,0,1.39
"Crook, Oregon",6/6/2020,0,1.32
"Crook, Oregon",6/7/2020,0,0.98
"Crook, Oregon",6/8/2020,0,0.99
"Crook, Oregon",6/9/2020,0,0.95
"Crook, Oregon",6/10/2020,0,1.11
"Crook, Oregon",6/11/2020,1,1.36
"Crook, Oregon",6/12/2020,0,1.56
"Crook, Oregon",6/13/2020,0,1.57
"Crook, Oregon",6/14/2020,0,1.1
"Crook, Oregon",6/15/2020,0,1.15
"Crook, Oregon",6/16/2020,1,1.18
"Crook, Oregon",6/17/2020,0,1.21
"Crook, Oregon",6/18/2020,0,1.54
"Crook, Oregon",6/19/2020,0,1.98
"Crook, Oregon",6/20/2020,0,1.8
"Crook, Oregon",6/21/2020,0,1.5
"Crook, Oregon",6/22/2020,0,1.4
"Crook, Oregon",6/23/2020,0,1.47
"Crook, Oregon",6/24/2020,0,1.84
"Crook, Oregon",6/25/2020,0,1.76
"Crook, Oregon",6/26/2020,0,1.99
"Crook, Oregon",6/27/2020,1,1.96
"Crook, Oregon",6/28/2020,0,1.26
"Crook, Oregon",6/29/2020,0,1.28
"Crook, Oregon",6/30/2020,0,1.42
"Crook, Oregon",7/1/2020,0,1.64
"Crook, Oregon",7/2/2020,1,1.95
"Crook, Oregon",7/3/2020,1,2.06
"Crook, Oregon",7/4/2020,0,1.34
"Crook, Oregon",7/5/2020,1,1.67
"Crook, Oregon",7/6/2020,0,1.4
"Crook, Oregon",7/7/2020,1,1.4
"Crook, Oregon",7/8/2020,1,1.39
"Crook, Oregon",7/9/2020,2,1.72
"Crook, Oregon",7/10/2020,1,2.29
"Crook, Oregon",7/11/2020,0,1.93
"Crook, Oregon",7/12/2020,0,1.64
"Crook, Oregon",7/13/2020,0,1.66
"Crook, Oregon",7/14/2020,1,1.48
"Crook, Oregon",7/15/2020,1,1.71
"Crook, Oregon",7/16/2020,0,1.61
"Crook, Oregon",7/17/2020,0,2.03
"Crook, Oregon",7/18/2020,2,1.93
"Crook, Oregon",7/19/2020,5,1.6
"Crook, Oregon",7/20/2020,1,1.72
"Crook, Oregon",7/21/2020,2,1.52
"Crook, Oregon",7/22/2020,0,1.43
"Crook, Oregon",7/23/2020,0,1.42
"Crook, Oregon",7/24/2020,0,2.19
"Crook, Oregon",7/25/2020,1,2.04
"Crook, Oregon",7/26/2020,1,1.43
"Crook, Oregon",7/27/2020,1,1.5
"Crook, Oregon",7/28/2020,2,1.43
"Crook, Oregon",7/29/2020,4,1.6
"Crook, Oregon",7/30/2020,1,1.73
"Crook, Oregon",7/31/2020,2,2.02
"Crook, Oregon",8/1/2020,1,1.94
"Crook, Oregon",8/2/2020,0,1.64
"Crook, Oregon",8/3/2020,0,1.58
"Crook, Oregon",8/4/2020,0,1.62
"Crook, Oregon",8/5/2020,0,1.5
"Crook, Oregon",8/6/2020,0,1.79
"Crook, Oregon",8/7/2020,0,1.9
"Crook, Oregon",8/8/2020,4,2.03
"Crook, Oregon",8/9/2020,0,1.59
"Crook, Oregon",8/10/2020,2,1.57
"Crook, Oregon",8/11/2020,1,1.59
"Crook, Oregon",8/12/2020,0,1.56
"Crook, Oregon",8/13/2020,1,1.76
"Crook, Oregon",8/14/2020,0,2.13
"Crook, Oregon",8/15/2020,1,2.03
"Crook, Oregon",8/16/2020,0,1.6
"Crook, Oregon",8/17/2020,1,1.33
"Crook, Oregon",8/18/2020,0,1.45
"Crook, Oregon",8/19/2020,1,1.82
"Crook, Oregon",8/20/2020,0,1.71
"Crook, Oregon",8/21/2020,0,2.09
"Crook, Oregon",8/22/2020,0,1.94
"Crook, Oregon",8/23/2020,0,1.43
"Crook, Oregon",8/24/2020,0,1.46
"Crook, Oregon",8/25/2020,0,1.48
"Crook, Oregon",8/26/2020,0,1.4
"Crook, Oregon",8/27/2020,0,1.48
"Crook, Oregon",8/28/2020,0,2.02
"Crook, Oregon",8/29/2020,0,1.89
"Crook, Oregon",8/30/2020,0,1.37
"Crook, Oregon",8/31/2020,1,1.29
"Crook, Oregon",9/1/2020,0,1.27
"Crook, Oregon",9/2/2020,0,1.6
"Crook, Oregon",9/3/2020,0,1.64
"Crook, Oregon",9/4/2020,2,2.2
"Crook, Oregon",9/5/2020,0,1.86
"Crook, Oregon",9/6/2020,0,1.57
"Crook, Oregon",9/7/2020,0,1.53
"Crook, Oregon",9/8/2020,1,1.91
"Crook, Oregon",9/9/2020,,1.81
"Crook, Oregon",9/10/2020,,1.86
"Crook, Oregon",9/11/2020,,2.32
"Crook, Oregon",9/12/2020,,1.29
"Crook, Oregon",9/13/2020,,0.78
"Dale, Alabama",3/7/2020,,0.39
"Dale, Alabama",3/8/2020,,-0.03
"Dale, Alabama",3/9/2020,,0.22
"Dale, Alabama",3/10/2020,,0.26
"Dale, Alabama",3/11/2020,,0.18
"Dale, Alabama",3/12/2020,,0.23
"Dale, Alabama",3/13/2020,,0.52
"Dale, Alabama",3/14/2020,,0.41
"Dale, Alabama",3/15/2020,,-0.04
"Dale, Alabama",3/16/2020,,0.19
"Dale, Alabama",3/17/2020,,0.04
"Dale, Alabama",3/18/2020,,0
"Dale, Alabama",3/19/2020,,0
"Dale, Alabama",3/20/2020,,0.04
"Dale, Alabama",3/21/2020,,-0.1
"Dale, Alabama",3/22/2020,,-0.29
"Dale, Alabama",3/23/2020,,-0.16
"Dale, Alabama",3/24/2020,,-0.18
"Dale, Alabama",3/25/2020,,-0.14
"Dale, Alabama",3/26/2020,,-0.13
"Dale, Alabama",3/27/2020,,-0.07
"Dale, Alabama",3/28/2020,,-0.14
"Dale, Alabama",3/29/2020,,-0.39
"Dale, Alabama",3/30/2020,,-0.23
"Dale, Alabama",3/31/2020,,-0.2
"Dale, Alabama",4/1/2020,1,-0.17
"Dale, Alabama",4/2/2020,0,-0.25
"Dale, Alabama",4/3/2020,0,-0.26
"Dale, Alabama",4/4/2020,1,-0.36
"Dale, Alabama",4/5/2020,0,-0.54
"Dale, Alabama",4/6/2020,2,-0.29
"Dale, Alabama",4/7/2020,0,-0.3
"Dale, Alabama",4/8/2020,0,-0.31
"Dale, Alabama",4/9/2020,2,-0.24
"Dale, Alabama",4/10/2020,0,-0.19
"Dale, Alabama",4/11/2020,0,-0.37
"Dale, Alabama",4/12/2020,2,-0.56
"Dale, Alabama",4/13/2020,4,-0.32
"Dale, Alabama",4/14/2020,0,-0.24
"Dale, Alabama",4/15/2020,1,-0.22
"Dale, Alabama",4/16/2020,1,-0.16
"Dale, Alabama",4/17/2020,0,-0.13
"Dale, Alabama",4/18/2020,3,-0.19
"Dale, Alabama",4/19/2020,3,-0.4
"Dale, Alabama",4/20/2020,1,-0.04
"Dale, Alabama",4/21/2020,0,-0.06
"Dale, Alabama",4/22/2020,1,-0.03
"Dale, Alabama",4/23/2020,0,-0.37
"Dale, Alabama",4/24/2020,1,0.08
"Dale, Alabama",4/25/2020,2,-0.03
"Dale, Alabama",4/26/2020,0,-0.26
"Dale, Alabama",4/27/2020,0,-0.06
"Dale, Alabama",4/28/2020,0,-0.05
"Dale, Alabama",4/29/2020,0,-0.1
"Dale, Alabama",4/30/2020,2,0.07
"Dale, Alabama",5/1/2020,0,0.13
"Dale, Alabama",5/2/2020,1,0.04
"Dale, Alabama",5/3/2020,6,-0.19
"Dale, Alabama",5/4/2020,0,0
"Dale, Alabama",5/5/2020,0,0.04
"Dale, Alabama",5/6/2020,0,0.04
"Dale, Alabama",5/7/2020,2,0.1
"Dale, Alabama",5/8/2020,4,0.23
"Dale, Alabama",5/9/2020,3,0.07
"Dale, Alabama",5/10/2020,0,-0.16
"Dale, Alabama",5/11/2020,2,
"Dale, Alabama",5/12/2020,7,
"Dale, Alabama",5/13/2020,1,0.18
"Dale, Alabama",5/14/2020,0,0.22
"Dale, Alabama",5/15/2020,4,0.41
"Dale, Alabama",5/16/2020,3,0.29
"Dale, Alabama",5/17/2020,0,0.01
"Dale, Alabama",5/18/2020,1,0.16
"Dale, Alabama",5/19/2020,2,0.25
"Dale, Alabama",5/20/2020,8,0.28
"Dale, Alabama",5/21/2020,5,0.41
"Dale, Alabama",5/22/2020,1,0.64
"Dale, Alabama",5/23/2020,4,0.38
"Dale, Alabama",5/24/2020,2,0.09
"Dale, Alabama",5/25/2020,2,0.12
"Dale, Alabama",5/26/2020,7,0.33
"Dale, Alabama",5/27/2020,4,0.31
"Dale, Alabama",5/28/2020,3,0.43
"Dale, Alabama",5/29/2020,7,0.49
"Dale, Alabama",5/30/2020,4,0.46
"Dale, Alabama",5/31/2020,5,0.17
"Dale, Alabama",6/1/2020,9,0.37
"Dale, Alabama",6/2/2020,1,0.22
"Dale, Alabama",6/3/2020,0,0.33
"Dale, Alabama",6/4/2020,1,0.36
"Dale, Alabama",6/5/2020,2,0.59
"Dale, Alabama",6/6/2020,5,0.45
"Dale, Alabama",6/7/2020,0,0.03
"Dale, Alabama",6/8/2020,4,0.41
"Dale, Alabama",6/9/2020,4,0.3
"Dale, Alabama",6/10/2020,3,0.37
"Dale, Alabama",6/11/2020,8,0.65
"Dale, Alabama",6/12/2020,15,0.78
"Dale, Alabama",6/13/2020,7,0.71
"Dale, Alabama",6/14/2020,2,0.31
"Dale, Alabama",6/15/2020,5,0.43
"Dale, Alabama",6/16/2020,4,0.49
"Dale, Alabama",6/17/2020,1,0.55
"Dale, Alabama",6/18/2020,7,0.63
"Dale, Alabama",6/19/2020,5,0.96
"Dale, Alabama",6/20/2020,7,0.77
"Dale, Alabama",6/21/2020,0,0.24
"Dale, Alabama",6/22/2020,0,0.53
"Dale, Alabama",6/23/2020,4,0.53
"Dale, Alabama",6/24/2020,3,0.5
"Dale, Alabama",6/25/2020,7,0.58
"Dale, Alabama",6/26/2020,5,0.81
"Dale, Alabama",6/27/2020,9,0.83
"Dale, Alabama",6/28/2020,3,0.29
"Dale, Alabama",6/29/2020,2,0.58
"Dale, Alabama",6/30/2020,6,0.49
"Dale, Alabama",7/1/2020,3,0.56
"Dale, Alabama",7/2/2020,18,0.85
"Dale, Alabama",7/3/2020,6,0.61
"Dale, Alabama",7/4/2020,14,0.3
"Dale, Alabama",7/5/2020,6,0.22
"Dale, Alabama",7/6/2020,11,0.47
"Dale, Alabama",7/7/2020,3,0.42
"Dale, Alabama",7/8/2020,24,0.46
"Dale, Alabama",7/9/2020,36,0.54
"Dale, Alabama",7/10/2020,10,0.75
"Dale, Alabama",7/11/2020,19,0.71
"Dale, Alabama",7/12/2020,4,0.22
"Dale, Alabama",7/13/2020,11,0.5
"Dale, Alabama",7/14/2020,8,0.49
"Dale, Alabama",7/15/2020,14,0.49
"Dale, Alabama",7/16/2020,26,0.66
"Dale, Alabama",7/17/2020,36,0.88
"Dale, Alabama",7/18/2020,13,0.79
"Dale, Alabama",7/19/2020,9,0.29
"Dale, Alabama",7/20/2020,26,0.56
"Dale, Alabama",7/21/2020,19,0.56
"Dale, Alabama",7/22/2020,12,0.55
"Dale, Alabama",7/23/2020,19,0.54
"Dale, Alabama",7/24/2020,26,0.81
"Dale, Alabama",7/25/2020,63,0.68
"Dale, Alabama",7/26/2020,6,0.33
"Dale, Alabama",7/27/2020,31,0.53
"Dale, Alabama",7/28/2020,8,0.5
"Dale, Alabama",7/29/2020,16,0.47
"Dale, Alabama",7/30/2020,10,0.62
"Dale, Alabama",7/31/2020,15,0.81
"Dale, Alabama",8/1/2020,15,0.75
"Dale, Alabama",8/2/2020,13,0.2
"Dale, Alabama",8/3/2020,9,0.57
"Dale, Alabama",8/4/2020,2,0.49
"Dale, Alabama",8/5/2020,11,0.54
"Dale, Alabama",8/6/2020,4,0.5
"Dale, Alabama",8/7/2020,22,0.75
"Dale, Alabama",8/8/2020,8,0.61
"Dale, Alabama",8/9/2020,7,0.3
"Dale, Alabama",8/10/2020,1,0.49
"Dale, Alabama",8/11/2020,11,0.47
"Dale, Alabama",8/12/2020,7,0.47
"Dale, Alabama",8/13/2020,6,0.57
"Dale, Alabama",8/14/2020,8,0.75
"Dale, Alabama",8/15/2020,10,0.52
"Dale, Alabama",8/16/2020,8,0.26
"Dale, Alabama",8/17/2020,6,0.53
"Dale, Alabama",8/18/2020,7,0.42
"Dale, Alabama",8/19/2020,1,0.4
